CentreName,AcademicYear,LearnerCode,BookingId,BookingType,LeadSource,DiscountType,DateofBirth,Gender,Nationality,HomeCountry,HomeState,HomeCity,CourseLevel,CourseName,CourseFirstIntakeDate,IsFirstIntake,CourseStartDate,CourseEndDate,CompletedCourse,NonCompletionReason,ArrivedDate,TerminationDate,AssessedModules,PassedModules,FailedModules,CreditWeightedAverage,ProgressionDegree,ProgressionUniversity,EligibleToProgress,PresentCount,LateCount,AuthorisedAbsenceCount,UnauthorisedAbsenceCount,ContactHours,AttendancePercentage
ISC_Holland,2021/22,2635122,39003843,Agent,Standard Agent Booking,Other Scholarships / Bursaries,19/12/2000,Male,Bangladeshi,Bangladesh,,Lakshmipur,Foundation,Business; Economics and Social Sciences Foundation Year,16/09/2019,False,20/09/2021,08/07/2022,No,Terminated (Poor Attendance),21/09/2021,25/04/2022,,,,,BBA International Business,Holland ISC - Hanze UAS,No,55.0,3.0,0.0,114.0,342.0,34.0
ISC_Holland,2021/22,2635367,39014634,Agent,Standard Agent Booking,Other Scholarships / Bursaries,25/11/2003,Male,Italian,Chile,Region Metropolitana,Santiago,Foundation,Business; Economics and Social Sciences Foundation Year,16/09/2019,False,20/09/2021,08/07/2022,Yes,,21/09/2021,,10.0,5.0,5.0,52.0,BSc International Business Administration,Holland ISC - Hanze UAS,Yes,197.0,6.0,0.0,45.0,511.0,82.0
ISC_Holland,2021/22,2636915,39068720,Direct,Digital (Web),,12/06/1998,Male,Nigerian,Nigeria,,kaduna,Foundation,Business; Economics and Social Sciences Foundation Year,16/09/2019,False,20/09/2021,08/07/2022,Yes,,21/09/2021,,10.0,0.0,10.0,23.0,BSc Economics,Holland ISC - Tilburg University,No,234.0,19.0,0.0,36.0,585.0,88.0
ISC_Holland,2021/22,2637166,39077525,Agent,Standard Agent Booking,Other Scholarships / Bursaries,17/12/2002,Female,Ecuadorian,Ecuador,Pichincha,Quito,Foundation,Business; Economics and Social Sciences Foundation Year,16/09/2019,False,20/09/2021,08/07/2022,No,Withdrawn (Personal),21/09/2021,25/04/2022,,,,,BSc International Bachelor Economics & Business Economics (IBEB),Holland ISC - Erasmus University Rotterdam,No,19.0,0.0,0.0,109.0,258.0,15.0
ISC_Holland,2021/22,2637173,39203246,Direct,Digital (Web),,13/01/2003,Male,Japanese,Japan,Tokyo,Nakameguro,Foundation,Business; Economics and Social Sciences Foundation Year,16/09/2019,False,20/09/2021,08/07/2022,No,Withdrawn (Personal),21/09/2021,10/03/2022,,,,,BSc International Business Administration,Holland ISC - Tilburg University,No,68.0,3.0,0.0,103.0,340.0,41.0
ISC_Holland,2021/22,2637183,39080036,Agent,Standard Agent Booking,Other Scholarships / Bursaries,20/04/2004,Male,Ukrainian,Ukraine,Krasnohradskyi,Kharkiv,Foundation,Science; Engineering and Computing Foundation Year,16/09/2019,False,20/09/2021,08/07/2022,Yes,,21/09/2021,,10.0,10.0,0.0,73.0,BSc Mechanical Engineering,Holland ISC - Hanze UAS,Yes,242.0,6.0,0.0,12.0,512.0,95.0
ISC_Holland,2021/22,2637587,39098853,Direct,Digital (Web),Other Scholarships / Bursaries,09/08/2002,Male,American,Netherlands,Zuid Holland,Kloosterland,Foundation,Business; Economics and Social Sciences Foundation Year,16/09/2019,False,20/09/2021,08/07/2022,Yes,,21/09/2021,,10.0,10.0,0.0,71.0,BSc International Bachelor Economics & Business Economics (IBEB),Holland ISC - Erasmus University Rotterdam,Yes,252.0,1.0,0.0,1.0,508.0,100.0
ISC_Holland,2021/22,2637648,39099216,Agent,Standard Agent Booking,Bursary,01/09/1999,Male,Bangladeshi,Bangladesh,,Roysree;Moulvibazar Sadar; Moulvibazar,Foundation,Business; Economics and Social Sciences Foundation Year,16/09/2019,False,20/09/2021,08/07/2022,No,Terminated (Poor Attendance),21/09/2021,25/04/2022,,,,,BBA International Business,Holland ISC - Hanze UAS,No,36.0,2.0,1.0,138.0,340.0,22.0
ISC_Holland,2021/22,2637685,39155374,Direct,Digital (Web),,11/11/2002,Male,Brazilian,Brazil,,Ṣo Paulo,Foundation,Business; Economics and Social Sciences Foundation Year,16/09/2019,False,20/09/2021,08/07/2022,Yes,,21/09/2021,,10.0,5.0,5.0,59.0,BSc International Bachelor Economics & Business Economics (IBEB),Holland ISC - Erasmus University Rotterdam,No,132.0,11.0,0.0,101.0,513.0,59.0
ISC_Holland,2021/22,2637807,39103640,Agent,Standard Agent Booking,Bursary,29/06/1999,Male,Bangladeshi,Bangladesh,,Habiganj,Foundation,Business; Economics and Social Sciences Foundation Year,16/09/2019,False,20/09/2021,08/07/2022,No,Terminated (Poor Attendance),21/09/2021,10/06/2022,,,,,BBA International Business,Holland ISC - Hanze UAS,No,72.0,0.0,0.0,184.0,502.0,28.0
ISC_Holland,2021/22,2638159,39111656,Agent,Standard Agent Booking,Other Scholarships / Bursaries,24/11/2002,Female,Japanese,Japan,Chiba-ken,Urayasu-shi,Foundation,Business; Economics and Social Sciences Foundation Year,16/09/2019,False,20/09/2021,08/07/2022,Yes,,21/09/2021,,10.0,10.0,0.0,91.0,BSc International Bachelor Economics & Business Economics (IBEB),Holland ISC - Erasmus University Rotterdam,Yes,243.0,15.0,0.0,17.0,547.0,94.0
ISC_Holland,2021/22,2638176,39116882,Agent,Standard Agent Booking,,15/09/2003,Female,Ukrainian,Ukraine,,Kyiv,Foundation,Business; Economics and Social Sciences Foundation Year,16/09/2019,False,20/09/2021,08/07/2022,Yes,,21/09/2021,,10.0,10.0,0.0,68.0,BSc Human Resource Studies: People Management,Holland ISC - Tilburg University,Yes,244.0,0.0,0.0,14.0,539.0,95.0
ISC_Holland,2021/22,2638781,39139925,Agent,Standard Agent Booking,Other Scholarships / Bursaries,01/02/2003,Female,Hong Kong Chinese,Hong Kong SAR,,Hong Kong,Foundation,Business; Economics and Social Sciences Foundation Year,16/09/2019,False,20/09/2021,08/07/2022,Yes,,21/09/2021,,10.0,10.0,0.0,88.0,BSc International Sociology,Holland ISC - Tilburg University,Yes,240.0,0.0,8.0,7.0,503.0,97.0
ISC_Holland,2021/22,2638784,39139941,Agent,Standard Agent Booking,Other Scholarships / Bursaries,03/10/2003,Female,Hong Kong Chinese,Hong Kong SAR,,,Foundation,Business; Economics and Social Sciences Foundation Year,16/09/2019,False,20/09/2021,08/07/2022,Yes,,21/09/2021,,10.0,7.0,3.0,61.0,BSc Global Management of Social Issues,Holland ISC - Tilburg University,No,233.0,0.0,1.0,10.0,503.0,96.0
ISC_Holland,2021/22,2638944,39155393,Direct,Digital (Web),,06/04/2001,Male,American,United States,Pennsylvania,Bryn Mawr,Foundation,Business; Economics and Social Sciences Foundation Year,16/09/2019,False,20/09/2021,08/07/2022,No,Withdrawn (Other),21/09/2021,21/02/2022,,,,,BSc International Business Administration,Holland ISC - Tilburg University,No,49.0,5.0,0.0,26.0,153.0,68.0
ISC_Holland,2021/22,2638994,39146070,Agent,Standard Agent Booking,,12/11/2002,Female,Chinese,China PRC,,Shanghai,Foundation,Business; Economics and Social Sciences Foundation Year,16/09/2019,False,20/09/2021,08/07/2022,Yes,,21/09/2021,,10.0,10.0,0.0,65.0,BSc International Bachelor Economics & Business Economics (IBEB),Holland ISC - Erasmus University Rotterdam,Yes,186.0,12.0,0.0,78.0,547.0,72.0
ISC_Holland,2021/22,2639359,39155352,Agent,Standard Agent Booking,,30/08/2004,Female,Ukrainian,Ukraine,,Kyiv,Foundation,Business; Economics and Social Sciences Foundation Year,16/09/2019,False,20/09/2021,08/07/2022,Yes,,21/09/2021,,10.0,10.0,0.0,78.0,BSc International Business Administration,Holland ISC - Tilburg University,Yes,215.0,6.0,0.0,34.0,508.0,87.0
ISC_Holland,2021/22,2639670,39167184,Agent,Standard Agent Booking,Other Scholarships / Bursaries,24/09/2003,Male,Ukrainian,Ukraine,,Vinnytsya,Foundation,Science; Engineering and Computing Foundation Year,16/09/2019,False,20/09/2021,08/07/2022,Yes,,21/09/2021,,10.0,10.0,0.0,68.0,BSc Mechanical Engineering,Holland ISC - Hanze UAS,Yes,251.0,4.0,0.0,4.0,512.0,98.0
ISC_Holland,2021/22,2639984,39185127,Direct,Digital (Web),,20/05/2003,Male,Kazakhstani,Kazakhstan,Almaty,Almaty,Foundation,Business; Economics and Social Sciences Foundation Year,16/09/2019,False,20/09/2021,08/07/2022,Yes,,21/09/2021,,10.0,8.0,2.0,57.0,BSc International Bachelor Economics & Business Economics (IBEB),Holland ISC - Erasmus University Rotterdam,No,122.0,13.0,0.0,139.0,547.0,49.0
ISC_Holland,2021/22,2640001,39190553,Direct,Digital (Web),,29/01/1999,Male,Korean,South Korea,Gyeonggi-do,Gwangju-si,Foundation,Business; Economics and Social Sciences Foundation Year,16/09/2019,False,20/09/2021,08/07/2022,Yes,,21/09/2021,,10.0,10.0,0.0,64.0,BSc Human Resource Studies: People Management,Holland ISC - Tilburg University,Yes,127.0,31.0,3.0,97.0,503.0,62.0
ISC_Holland,2021/22,2640389,39197909,Agent,Standard Agent Booking,,19/03/2001,Male,Chinese,China PRC,,Fuzhou,Foundation,Business; Economics and Social Sciences Foundation Year,16/09/2019,False,20/09/2021,08/07/2022,Yes,,21/09/2021,,10.0,10.0,0.0,71.0,BSc International Bachelor Economics & Business Economics (IBEB),Holland ISC - Erasmus University Rotterdam,Yes,148.0,7.0,0.0,100.0,508.0,61.0
ISC_Holland,2021/22,2641207,39233040,Agent,Standard Agent Booking,Other Scholarships / Bursaries,26/09/2004,Female,Azerbaijani,Azerbaijan,,Baku,Foundation,Business; Economics and Social Sciences Foundation Year,16/09/2019,False,20/09/2021,08/07/2022,Yes,,21/09/2021,,10.0,10.0,0.0,66.0,BSc International Business Administration,Holland ISC - VU Amsterdam,Yes,193.0,15.0,2.0,39.0,511.0,84.0
ISC_Holland,2021/22,2641414,39239858,Agent,Standard Agent Booking,,07/10/2001,Female,Chinese,China PRC,GUANGDONG,Foshan City,Foundation,Business; Economics and Social Sciences Foundation Year,16/09/2019,False,20/09/2021,08/07/2022,Yes,,21/09/2021,,10.0,10.0,0.0,77.0,BSc International Business Administration,Holland ISC - VU Amsterdam,Yes,217.0,1.0,0.0,37.0,511.0,85.0
ISC_Holland,2021/22,2641559,39242030,Direct,Digital (Web),,21/09/1998,Male,Greek,Greece,,Rhodes,Foundation,Science; Engineering and Computing Foundation Year,16/09/2019,False,20/09/2021,08/07/2022,Yes,,21/09/2021,,10.0,0.0,10.0,9.0,BSc Mechanical Engineering,Holland ISC - Hanze UAS,No,101.0,2.0,6.0,157.0,521.0,41.0
ISC_Holland,2021/22,2642182,39271538,Agent,Standard Agent Booking,Other Scholarships / Bursaries,02/04/2000,Male,Bangladeshi,Bangladesh,,Moulvibazar,Foundation,Business; Economics and Social Sciences Foundation Year,16/09/2019,False,20/09/2021,08/07/2022,Yes,,21/09/2021,,10.0,2.0,8.0,24.0,BBA International Business,Holland ISC - Hanze UAS,No,116.0,6.0,14.0,119.0,508.0,53.0
ISC_Holland,2021/22,2642554,39280726,Agent,Standard Agent Booking,,28/08/2003,Male,Ukrainian,Ukraine,,Dnipro,Foundation,Business; Economics and Social Sciences Foundation Year,16/09/2019,False,20/09/2021,08/07/2022,Yes,,21/09/2021,,10.0,10.0,0.0,70.0,BSc International Bachelor Economics & Business Economics (IBEB),Holland ISC - Erasmus University Rotterdam,Yes,204.0,27.0,0.0,44.0,547.0,84.0
ISC_Holland,2021/22,2642564,39280924,Direct,Digital (Web),,10/05/2002,Female,Colombian,Colombia,Valle del Cauca,Cali,Foundation,Business; Economics and Social Sciences Foundation Year,16/09/2019,False,20/09/2021,08/07/2022,Yes,,21/09/2021,,10.0,10.0,0.0,77.0,BSc International Bachelor Economics & Business Economics (IBEB),Holland ISC - Erasmus University Rotterdam,Yes,223.0,2.0,0.0,15.0,508.0,94.0
ISC_Holland,2021/22,2642572,39281489,Agent,Standard Agent Booking,,06/09/2002,Male,Cypriot,Cyprus,,limassol,Foundation,Business; Economics and Social Sciences Foundation Year,16/09/2019,False,20/09/2021,08/07/2022,Yes,,21/09/2021,,10.0,10.0,0.0,66.0,BSc International Business Administration,Holland ISC - Tilburg University,Yes,138.0,4.0,0.0,113.0,511.0,56.0
ISC_Holland,2021/22,2642806,39293388,Direct,Digital (Web),,07/03/2003,Female,Hong Kong Chinese,Hong Kong SAR,,Kowloon,Foundation,Business; Economics and Social Sciences Foundation Year,16/09/2019,False,20/09/2021,08/07/2022,Yes,,21/09/2021,,10.0,10.0,0.0,74.0,BSc Global Management of Social Issues,Holland ISC - Tilburg University,Yes,103.0,16.0,1.0,135.0,507.0,47.0
ISC_Holland,2021/22,2643389,39316988,Agent,Standard Agent Booking,,06/09/2003,Female,Ukrainian,Ukraine,Volyn,Novostav,Foundation,Business; Economics and Social Sciences Foundation Year,16/09/2019,False,20/09/2021,08/07/2022,Yes,,21/09/2021,,10.0,8.0,2.0,61.0,BSc International Bachelor Economics & Business Economics (IBEB),Holland ISC - Erasmus University Rotterdam,Yes,168.0,1.0,0.0,77.0,513.0,69.0
ISC_Holland,2021/22,2645435,39362766,Direct,Digital (Web),,11/09/2003,Female,Russian,Russian Federation,,Krasnoyarsk city,Foundation,Business; Economics and Social Sciences Foundation Year,16/09/2019,False,20/09/2021,08/07/2022,Yes,,21/09/2021,,10.0,10.0,0.0,85.0,BSc Global Management of Social Issues,Holland ISC - Tilburg University,Yes,207.0,8.0,0.0,34.0,503.0,86.0
ISC_Holland,2021/22,2645444,39363221,Direct,Digital (Web),,19/04/1999,Male,Japanese,Japan,Miura,Hayama-Town,Foundation,Business; Economics and Social Sciences Foundation Year,16/09/2019,False,20/09/2021,08/07/2022,No,Withdrawn (Personal),21/09/2021,10/06/2022,,,,,BSc Global Management of Social Issues,Holland ISC - Tilburg University,No,113.0,2.0,0.0,61.0,342.0,65.0
ISC_Holland,2021/22,2645568,39367413,Agent,Standard Agent Booking,,12/09/2003,Male,Kazakhstani,Kazakhstan,,ALMATY,Foundation,Business; Economics and Social Sciences Foundation Year,16/09/2019,False,20/09/2021,08/07/2022,Yes,,21/09/2021,,10.0,10.0,0.0,77.0,BSc International Bachelor Economics & Business Economics (IBEB),Holland ISC - Erasmus University Rotterdam,Yes,204.0,1.0,0.0,37.0,508.0,85.0
ISC_Holland,2021/22,2645988,39381995,Agent,Standard Agent Booking,Other Scholarships / Bursaries,26/12/2000,Male,Bangladeshi,Bangladesh,,Dhaka,Foundation,Science; Engineering and Computing Foundation Year,16/09/2019,False,20/09/2021,08/07/2022,Yes,,21/09/2021,,10.0,0.0,10.0,6.0,BSc Mechanical Engineering,Holland ISC - Hanze UAS,No,85.0,5.0,0.0,174.0,519.0,34.0
ISC_Holland,2021/22,2646590,39417385,Direct,Digital (Web),,03/01/2003,Male,Brazilian,Brazil,Rio de Janeiro,Rio de Janeiro,Foundation,Business; Economics and Social Sciences Foundation Year,16/09/2019,False,20/09/2021,08/07/2022,Yes,,21/09/2021,,10.0,10.0,0.0,67.0,BSc International Bachelor Economics & Business Economics (IBEB),Holland ISC - Erasmus University Rotterdam,Yes,134.0,1.0,3.0,110.0,513.0,56.0
ISC_Holland,2021/22,2646596,39417810,Agent,Standard Agent Booking,Bursary,25/08/2001,Male,Bangladeshi,Bangladesh,,DHAKA,Foundation,Business; Economics and Social Sciences Foundation Year,16/09/2019,False,20/09/2021,08/07/2022,Yes,,21/09/2021,,9.0,0.0,9.0,16.0,BBA International Business,Holland ISC - Hanze UAS,No,135.0,4.0,0.0,102.0,482.0,58.0
ISC_Holland,2021/22,2646626,39418418,Agent,Standard Agent Booking,Other Scholarships / Bursaries,10/09/2001,Female,Venezuelan,Venezuela,Lara,Cabudare,Foundation,Business; Economics and Social Sciences Foundation Year,16/09/2019,False,20/09/2021,08/07/2022,Yes,,21/09/2021,,10.0,10.0,0.0,67.0,BBA International Business,Holland ISC - Hanze UAS,Yes,201.0,2.0,15.0,39.0,511.0,85.0
ISC_Holland,2021/22,2646657,39421564,Agent,Sponsor,,05/05/2002,Male,Saudi,Saudi Arabia,,Jeddah,Foundation,Business; Economics and Social Sciences Foundation Year,16/09/2019,False,20/09/2021,08/07/2022,Yes,,21/09/2021,,10.0,10.0,0.0,72.0,BSc International Business Administration,Holland ISC - Tilburg University,Yes,110.0,3.0,1.0,141.0,511.0,45.0
ISC_Holland,2021/22,2646734,39423385,Direct,Digital (Web),,31/10/1998,Male,Chinese,China PRC,Xinjiang,Urumqi,Foundation,Business; Economics and Social Sciences Foundation Year,16/09/2019,False,20/09/2021,08/07/2022,Yes,,21/09/2021,,10.0,10.0,0.0,69.0,BSc International Business Administration,Holland ISC - VU Amsterdam,Yes,47.0,2.0,13.0,190.0,508.0,25.0
ISC_Holland,2021/22,2647224,39442553,Agent,Standard Agent Booking,,13/09/2002,Female,Dutch,Turkey,,IZMIR,Foundation,Business; Economics and Social Sciences Foundation Year,16/09/2019,False,20/09/2021,08/07/2022,No,Withdrawn (Personal),21/09/2021,10/06/2022,,,,,BSc Human Resource Studies: People Management,Holland ISC - Tilburg University,No,70.0,0.0,0.0,124.0,380.0,36.0
ISC_Holland,2021/22,2647316,39451333,Agent,Standard Agent Booking,,09/01/2004,Male,Belarusian,Belarus,,Minsk,Foundation,Business; Economics and Social Sciences Foundation Year,16/09/2019,False,20/09/2021,08/07/2022,Yes,,21/09/2021,,10.0,10.0,0.0,62.0,BSc International Business Administration,Holland ISC - VU Amsterdam,Yes,181.0,0.0,1.0,75.0,511.0,71.0
ISC_Holland,2021/22,2647523,39458626,Direct,Digital (Web),,06/11/2000,Male,Peruvian,Peru,,Lima,Foundation,Business; Economics and Social Sciences Foundation Year,16/09/2019,False,20/09/2021,08/07/2022,Yes,,21/09/2021,,10.0,10.0,0.0,74.0,BSc International Bachelor Economics & Business Economics (IBEB),Holland ISC - Erasmus University Rotterdam,Yes,153.0,17.0,11.0,70.0,508.0,72.0
ISC_Holland,2021/22,2647589,39460320,Direct,Digital (Web),,19/04/2003,Female,Iranian,United Arab Emirates,Ajman,Ajman,Foundation,Business; Economics and Social Sciences Foundation Year,16/09/2019,False,20/09/2021,08/07/2022,Yes,,21/09/2021,,10.0,10.0,0.0,97.0,BSc Econometrics and Operations Research,Holland ISC - Tilburg University,Yes,229.0,1.0,0.0,10.0,507.0,96.0
ISC_Holland,2021/22,2648739,39520683,Direct,Digital (Web),,15/12/2002,Male,Russian,Russian Federation,Moscow,Moscow,Foundation,Science; Engineering and Computing Foundation Year,16/09/2019,False,20/09/2021,08/07/2022,Yes,,21/09/2021,,10.0,10.0,0.0,72.0,BSc Computer Science,Holland ISC - VU Amsterdam,Yes,147.0,4.0,0.0,102.0,506.0,60.0
ISC_Holland,2021/22,2648851,39527230,Agent,Standard Agent Booking,,01/04/2003,Female,Spanish,Honduras,Francisco Morazan,Tegucigalpa,Foundation,Business; Economics and Social Sciences Foundation Year,16/09/2019,False,20/09/2021,08/07/2022,Yes,,21/09/2021,,10.0,10.0,0.0,72.0,BSc Economics,Holland ISC - Tilburg University,Yes,212.0,4.0,1.0,52.0,542.0,81.0
ISC_Holland,2021/22,2648899,39542025,Agent,Standard Agent Booking,Bursary,04/12/2001,Female,Turkish,Netherlands,Nederland,Amsterdam,Foundation,Business; Economics and Social Sciences Foundation Year,16/09/2019,False,20/09/2021,08/07/2022,Yes,,21/09/2021,,10.0,2.0,8.0,23.0,BSc International Business Administration,Holland ISC - VU Amsterdam,No,89.0,10.0,0.0,156.0,508.0,39.0
ISC_Holland,2021/22,2649372,39549226,Agent,Standard Agent Booking,,21/08/2003,Female,Chinese,China PRC,,Jining City,Foundation,Business; Economics and Social Sciences Foundation Year,16/09/2019,False,20/09/2021,08/07/2022,Yes,,21/09/2021,,10.0,10.0,0.0,83.0,BSc International Sociology,Holland ISC - Tilburg University,Yes,260.0,0.0,0.0,27.0,575.0,91.0
ISC_Holland,2021/22,2649643,39557717,Agent,Standard Agent Booking,,11/09/2003,Male,Turkish,Turkey,,Adana,Foundation,Science; Engineering and Computing Foundation Year,16/09/2019,False,20/09/2021,08/07/2022,Yes,,21/09/2021,,10.0,10.0,0.0,62.0,BSc Computer Science,Holland ISC - VU Amsterdam,Yes,200.0,6.0,2.0,49.0,508.0,81.0
ISC_Holland,2021/22,2649717,39562266,Agent,Standard Agent Booking,Bursary,10/10/2001,Female,Vietnamese,Vietnam,,Quang Ngai,Foundation,Business; Economics and Social Sciences Foundation Year,16/09/2019,False,20/09/2021,08/07/2022,Yes,,21/09/2021,,10.0,10.0,0.0,79.0,BSc International Business Administration,Holland ISC - Tilburg University,Yes,179.0,6.0,0.0,69.0,511.0,73.0
ISC_Holland,2021/22,2649883,39581236,Direct,Digital (Web),,15/04/2002,Male,Spanish,Japan,Toyo,Kita,Foundation,Business; Economics and Social Sciences Foundation Year,16/09/2019,False,20/09/2021,08/07/2022,Yes,,21/09/2021,,10.0,10.0,0.0,66.0,BSc International Business Administration,Holland ISC - VU Amsterdam,Yes,166.0,3.0,2.0,85.0,508.0,67.0
ISC_Holland,2021/22,2649990,39582026,Agent,Standard Agent Booking,,31/05/2004,Male,Kazakhstani,Kazakhstan,Akmola,Nur-Sultan,Foundation,Business; Economics and Social Sciences Foundation Year,16/09/2019,False,20/09/2021,08/07/2022,Yes,,21/09/2021,,10.0,1.0,9.0,29.0,BSc International Sociology,Holland ISC - Hanze UAS,Yes,122.0,27.0,4.0,140.0,582.0,52.0
ISC_Holland,2021/22,2650564,39600348,Agent,Standard Agent Booking,Bursary,17/12/2002,Female,Thai,Thailand,,Bangkok,Foundation,Science; Engineering and Computing Foundation Year,16/09/2019,False,20/09/2021,08/07/2022,Yes,,21/09/2021,,10.0,10.0,0.0,96.0,BSc Computer Science,Holland ISC - VU Amsterdam,Yes,254.0,2.0,0.0,2.0,508.0,99.0
ISC_Holland,2021/22,2650601,39741968,Agent,Standard Agent Booking,,23/03/2001,Male,Russian,Russian Federation,,e,Foundation,Science; Engineering and Computing Foundation Year,16/09/2019,False,20/09/2021,08/07/2022,Yes,,21/09/2021,,10.0,10.0,0.0,68.0,BSc Computer Science,Holland ISC - VU Amsterdam,Yes,140.0,4.0,2.0,108.0,508.0,57.0
ISC_Holland,2021/22,2650645,39604169,Agent,Standard Agent Booking,,30/10/1999,Male,Chinese,China PRC,,Xi'an City,Foundation,Business; Economics and Social Sciences Foundation Year,16/09/2019,False,20/09/2021,08/07/2022,No,Withdrawn (Personal),21/09/2021,10/06/2022,,,,,BSc International Business Administration,Holland ISC - VU Amsterdam,No,188.0,5.0,0.0,40.0,469.0,83.0
ISC_Holland,2021/22,2650788,39611845,Agent,Standard Agent Booking,Bursary,14/07/2002,Male,Bangladeshi,Bangladesh,,Dhaka,Foundation,Business; Economics and Social Sciences Foundation Year,16/09/2019,False,20/09/2021,08/07/2022,No,Terminated (Poor Attendance),21/09/2021,25/04/2022,,,,,BBA International Business,Holland ISC - Hanze UAS,No,71.0,3.0,6.0,95.0,342.0,46.0
ISC_Holland,2021/22,2651395,39635511,Agent,Standard Agent Booking,Bursary,04/06/2001,Female,Japanese,Japan,,Takatsuki; Osaka,Foundation,Business; Economics and Social Sciences Foundation Year,16/09/2019,False,20/09/2021,08/07/2022,Yes,,21/09/2021,,10.0,10.0,0.0,81.0,BSc International Sociology,Holland ISC - Tilburg University,Yes,250.0,1.0,0.0,1.0,503.0,100.0
ISC_Holland,2021/22,2652270,39680104,Direct,Digital (Web),,05/02/2001,Female,Italian,Netherlands,North Brabant,breda (moving soon),Foundation,Business; Economics and Social Sciences Foundation Year,16/09/2019,False,20/09/2021,08/07/2022,No,Withdrawn (Personal),21/09/2021,10/06/2022,,,,,BSc International Sociology,Holland ISC - Tilburg University,No,101.0,6.0,0.0,70.0,342.0,60.0
ISC_Holland,2021/22,2652350,39683702,Agent,Standard Agent Booking,,27/11/2002,Female,Chinese,China PRC,,Zhaotong,Foundation,Business; Economics and Social Sciences Foundation Year,16/09/2019,False,20/09/2021,08/07/2022,Yes,,21/09/2021,,10.0,10.0,0.0,87.0,BSc International Business Administration,Holland ISC - VU Amsterdam,Yes,206.0,1.0,1.0,49.0,511.0,81.0
ISC_Holland,2021/22,2652435,39685182,Agent,Standard Agent Booking,Bursary,24/09/1999,Female,Korean,South Korea,,Cheongjusi,Foundation,Business; Economics and Social Sciences Foundation Year,16/09/2019,False,20/09/2021,08/07/2022,Yes,,21/09/2021,,10.0,10.0,0.0,84.0,BSc International Bachelor Economics & Business Economics (IBEB),Holland ISC - Erasmus University Rotterdam,Yes,190.0,11.0,4.0,48.0,508.0,81.0
ISC_Holland,2021/22,2652684,39693976,Direct,Digital (Web),,17/02/2002,Male,Chinese,China PRC,,Shanghai,Foundation,Science; Engineering and Computing Foundation Year,16/09/2019,False,20/09/2021,08/07/2022,No,Withdrawn (Other),21/09/2021,20/04/2022,,,,,BSc Computer Science,Holland ISC - VU Amsterdam,No,75.0,4.0,2.0,90.0,342.0,47.0
ISC_Holland,2021/22,2653036,39709905,Direct,Digital (Web),Bursary,08/09/2002,Male,Peruvian,Spain,Madrid,Boadilla del Monte,Foundation,Business; Economics and Social Sciences Foundation Year,16/09/2019,False,20/09/2021,08/07/2022,Yes,,21/09/2021,,10.0,10.0,0.0,70.0,BSc International Bachelor Economics & Business Economics (IBEB),Holland ISC - Erasmus University Rotterdam,Yes,118.0,15.0,5.0,116.0,511.0,54.0
ISC_Holland,2021/22,2653276,39730421,Direct,Digital (Web),,09/10/2002,Female,Belgian,Singapore,Singapore,Singapore,Foundation,Business; Economics and Social Sciences Foundation Year,16/09/2019,False,20/09/2021,08/07/2022,Yes,,21/09/2021,,10.0,6.0,4.0,50.0,BSc International Business Administration,Holland ISC - VU Amsterdam,No,124.0,11.0,0.0,111.0,508.0,55.0
ISC_Holland,2021/22,2653410,39732997,Agent,Standard Agent Booking,,31/03/2004,Male,Kazakhstani,Kazakhstan,,Karaganda city,Foundation,Science; Engineering and Computing Foundation Year,16/09/2019,False,20/09/2021,08/07/2022,Yes,,21/09/2021,,10.0,10.0,0.0,65.0,BSc Mechanical Engineering,Holland ISC - Hanze UAS,Yes,246.0,7.0,0.0,9.0,512.0,97.0
ISC_Holland,2021/22,2654144,39763749,Agent,Standard Agent Booking,Bursary,05/02/2003,Male,Japanese,Japan,Itabashi-ku,Tokyo,Foundation,Science; Engineering and Computing Foundation Year,16/09/2019,False,20/09/2021,08/07/2022,Yes,,21/09/2021,,10.0,2.0,8.0,40.0,BSc Computer Science,Holland ISC - VU Amsterdam,No,133.0,11.0,12.0,102.0,508.0,60.0
ISC_Holland,2021/22,2655245,39807934,Agent,Standard Agent Booking,,31/07/2003,Male,Turkish,Turkey,,,Foundation,Business; Economics and Social Sciences Foundation Year,16/09/2019,False,20/09/2021,08/07/2022,No,Terminated (Poor Attendance),24/09/2021,10/06/2022,,,,,BSc International Business Administration,Holland ISC - VU Amsterdam,No,24.0,1.0,0.0,220.0,493.0,10.0
ISC_Holland,2021/22,2656528,39851822,Direct,Digital (Web),,14/04/2001,Male,Emirati,Sweden,stockholm,xx,Foundation,Science; Engineering and Computing Foundation Year,16/09/2019,False,20/09/2021,08/07/2022,Yes,,21/09/2021,,10.0,10.0,0.0,70.0,BSc Computer Science,Holland ISC - VU Amsterdam,Yes,188.0,14.0,5.0,49.0,508.0,81.0
ISC_Holland,2022/23,2651327,39631332,Agent,Sponsor,,13/04/2003,Female,Saudi,,,,Foundation,Business; Economics and Social Sciences Foundation Year,16/09/2019,False,19/09/2022,07/07/2023,No,Withdrawn (Personal),21/09/2022,14/02/2023,,,,,BSc International Business Administration,Holland ISC - Tilburg University,No,98.0,5.0,0.0,38.0,308.0,73.0
